grade,token_count
0.9535160905840286,26455
1.0,25757
1.0,30219
1.0,19162
0.08841732979664015,17882
0.9995787700084247,19809
0.992439092691123,16043
0.044641061733360146,26843
1.0,22361
1.0,25636
1.0,30419
0.9992721979621543,18230
0.02390591864276075,29678
0.08141245708680726,20454
1.0,20924
1.0,28985
0.03475810239549084,20114
0.2054826076940797,17549
1.0,26253
1.0,26808
0.04361567635903919,26822
1.0,29980
0.05417212756662298,22266
0.19705882352941176,23330
0.9948979591836735,31843
1.0,29503
0.9994877049180327,16165
1.0,28532
0.035398230088495575,18472
1.0,29121
1.0,28252
1.0,19604
0.04265545208771403,27469
0.07601935038009675,27937
1.0,20301
0.06511470985155196,20374
1.0,30291
0.18929656461790137,25176
0.09728944820909971,29296
0.03997312730937185,23547
1.0,20024
0.11930926216640503,30950
0.9997997997997998,18598
0.05537098560354374,25454
0.053688345700567436,25879
0.02201690583841164,29897
1.0,21119
0.026917900403768506,22477
0.9993416721527321,17898
1.0,23628
0.17473567056204786,25872
1.0,28404
0.9859375,27929
1.0,30290
1.0,30934
0.11336453458138325,27786
0.9995559502664298,24563
0.03497164461247637,29191
0.14527503526093088,25953
0.33429394812680113,23387
0.9997728821258233,16769
0.9706314243759178,29255
0.03616636528028933,23076
1.0,23740
1.0,20487
0.9989082969432315,18177
1.0,30146
0.06664996241543472,16866
0.06676631788739412,21822
1.0,29549
0.20445777968281184,20013
0.08945228414254963,20092
1.0,15788
1.0,24189
0.14637072585482905,28576
0.9994292237442922,17756
0.9974226804123711,28236
0.20379355977062197,24217
0.18780620577027762,27672
1.0,29776
0.15328994938539406,19119
1.0,28525
1.0,31526
1.0,23603
0.03419689119170984,20450
1.0,25118
0.9980702431493632,21891
1.0,29118
0.9995313964386129,18345
0.016440451156566623,24566
0.9997917100604041,16311
0.9033902625541678,28930
1.0,21542
0.9790286975717439,23705
1.0,26516
0.03146374829001368,30805
0.06133333333333333,51735
0.997907949790795,29979
0.9983136593591906,17425
1.0,28342
0.9993164730006835,28593
0.0627027027027027,60245
1.0,44802
0.9887184115523465,36352
0.024081506637851188,47402
0.05830903790087463,47310
0.9949712643678161,37221
0.08938887199756765,53507
0.202991452991453,50214
1.0,55167
0.10584649487392629,59561
0.9939112786314874,52152
0.1580669519254971,44463
0.04146249528835281,38824
0.9972711485983627,57499
1.0,32819
1.0,47186
1.0,35028
1.0,39654
0.028188865398167725,41873
1.0,55101
0.15098591549295776,52676
0.062239647145307525,40259
1.0,37658
0.9436335055019088,51376
0.07920792079207921,46496
1.0,55550
0.1523809523809524,63271
0.1268882175226586,44288
1.0,43969
0.08025042686397268,62530
1.0,52261
0.9967198775420949,46105
0.050590219224283306,39204
0.05127178049268977,59552
1.0,55142
1.0,34794
0.039412997903563944,35794
0.9974857142857143,63408
0.9989567031820553,54987
1.0,31856
1.0,34900
0.037370477322914895,49385
0.04031789106415972,36605
0.061895551257253385,45818
0.23422943838168753,49558
1.0,57755
0.04037558685446009,32396
1.0,40417
0.9950027762354248,56754
0.9891774891774892,56296
0.9393157985215747,43216
0.0787166573400485,55254
0.06550665301944729,39556
0.98322659347362,46082
1.0,40398
0.9978075517661389,63180
1.0,48140
0.0587437867148667,51100
1.0,45668
0.034466697717745694,46598
0.13261761919797915,49281
0.08813297255508311,57061
0.9773584905660377,55389
0.1649122807017544,47058
0.8438184663536776,61459
1.0,42553
1.0,43123
0.04752851711026616,47780
0.057178371659415785,34556
1.0,53211
0.08537763183310798,57126
0.053886652214307836,35680
1.0,58677
0.8488063660477454,61465
1.0,37112
1.0,33820
1.0,55962
0.9786368260427264,45990
0.1026811180832858,51142
0.019357960961445396,51742
1.0,39918
0.01970217640320733,46291
1.0,41585
0.04603960396039604,37785
0.06756756756756757,52803
0.031174533479692644,50368
0.11972413793103448,63085
0.018018018018018018,56979
1.0,52854
0.1226869455006337,58456
0.03690888119953864,59508
0.06661732050333087,43502
0.9958847736625515,39765
0.0519360786724032,52897
0.999813258636788,31987
1.0,40275
0.9995296331138288,39415
0.9738339021615472,6486
0.03981042654028436,33781
1.0,5540
0.9978345604157643,62244
1.0,5779
1.0,6001
0.9711760993057017,3824
1.0,6898
0.972636815920398,4246
1.0,4730
0.9953785993601137,4330
0.974050046339203,6892
0.9930973057225563,5530
0.0,4899
0.13797634691195795,7158
0.9956537486417965,5606
0.9762752075919335,3831
0.9951014695591323,7243
0.9789473684210527,6695
0.9743252139565504,4338
1.0,7229
0.04598779915532614,4035
0.10626702997275204,7297
1.0,5071
1.0,4913
0.9851301115241635,3701
1.0,4096
1.0,5018
0.9788732394366197,7073
1.0,6381
1.0,6359
0.06631299734748011,5289
0.9956302521008403,3806
0.9683377308707124,5716
0.9994407158836689,6205
1.0,5591
1.0,6313
1.0,5475
1.0,5470
0.046397188049209136,5328
0.9805375347544022,4575
0.9925895430218197,7117
0.03867403314917127,4912
0.9774557165861514,3782
0.9803921568627451,7606
0.9728199320498301,5341
1.0,6139
1.0,6147
0.9884318766066839,3869
0.9903108599111828,7243
0.9995612110574813,3439
0.9931332156170296,6171
1.0,4051
0.9820493642483171,6979
0.9928601427971441,3895
0.9940748264770611,3402
0.9993935718617344,6974
1.0,6874
0.9992578849721707,3843
0.9711538461538461,5343
0.0979631425800194,6385
0.9770588235294118,3219
0.9997664097173558,3718
0.999395039322444,6736
0.9922178988326849,4967
0.9929777946479408,4412
1.0,4430
0.9748427672955975,4622
1.0,4886
0.12770236299648063,5019
0.9758324382384532,5090
1.0,4131
0.9767441860465116,4680
0.9782608695652174,5544
1.0,7088
0.9778393351800554,6547
0.9998566719220295,6060
0.9778481012658228,5818
0.9996315401621223,7413
1.0,6154
1.0,6240
0.999780268072951,5068
0.019757267852102738,7097
0.9996229260935143,6991
1.0,4370
0.04034896401308615,5349
1.0,7273
0.9896256202074876,4851
0.9996621621621622,4318
0.951627088830255,4094
1.0,3930
0.9897596656217346,5238
1.0,3640
0.9915422885572139,5209
1.0,3729
0.022667829119442023,5257
1.0,5158
1.0,4483
1.0,4776
0.9969040247678018,6270
0.23870967741935484,97814
1.0,115011
1.0,6496
0.01798941798941799,95006
1.0,6119
0.02699662542182227,74711
0.12565971349585323,83473
0.07134071340713408,109177
0.046130952380952384,113550
0.05048543689320388,100219
1.0,82557
0.045726495726495724,96092
0.02820432466311501,73758
1.0,109839
0.9969984992496248,80567
0.032846715328467155,97789
0.9904492394764768,84614
0.9990509332489719,83789
0.13608815426997245,83868
0.031815346225826574,72866
1.0,105993
0.07429026266914301,71318
1.0,104901
1.0,92244
1.0,73259
1.0,114576
0.15706806282722513,65561
0.12876550502067335,95367
0.09573145462080399,98770
1.0,76402
0.1318173058392754,85596
0.031594975256947086,106444
1.0,96972
1.0,91017
0.19935691318327975,100802
1.0,68378
0.06013021830716201,97927
0.0566986739826246,87920
1.0,95279
0.11332417582417582,80158
0.22057001239157373,78562
0.10968211599126426,114637
0.08168585704975016,65383
0.7997174143412222,86109
0.04749232343909928,78152
1.0,85722
0.976878612716763,85348
1.0,74893
0.9963522668056279,106689
1.0,73418
1.0,102147
0.011799410029498525,68643
0.05564074479737131,108658
1.0,85504
1.0,108130
0.12040332147093713,101483
1.0,89993
0.04968655676805201,78028
0.05454545454545454,74242
0.08891595615103533,103542
0.05202148713599095,107826
1.0,89929
1.0,108498
1.0,69064
1.0,114121
1.0,73659
1.0,68724
0.9840561224489796,95159
0.9997207483943032,94086
1.0,93530
0.15585135884636717,94687
1.0,79509
1.0,89543
0.06997389033942558,99162
0.05751469353484467,70618
0.04653515427415276,82883
1.0,93118
