grade,token_count,row
0.03424657534246575,135351,1
0.9997008674842955,130859,75
0.042007001166861145,152301,80
0.0385,143742,50
0.01490780698313064,148878,25
0.2019285309132161,145077,76
0.9773929773929774,155678,31
0.04193319118692253,159423,51
0.9962868868477623,140596,23
0.04108858057630736,168246,36
0.9177570093457944,165501,91
0.06629834254143646,153880,33
0.07807118254879448,140751,90
0.0,136568,20
0.08511617207269381,161247,63
0.04401088929219601,131162,73
0.9982678983833718,151966,41
0.06777284412245851,165701,61
1.0,163011,15
1.0,130944,35
0.09223529411764705,148773,44
0.05413105413105413,140599,67
0.4028287061288633,146252,0
0.12668463611859837,149655,28
0.9996555287633483,136442,78
0.05399792315680166,139413,53
0.042236524537409496,26843,101
0.031746031746031744,16043,106
0.1529968454258675,25757,100
0.9778812572759022,26455,103
1.0,25636,107
0.04633352479417959,163915,72
0.03859060402684564,142294,94
0.09549549549549549,160903,7
0.9961937716262976,163160,65
1.0,138656,98
1.0,26253,118
0.997872340425532,17882,108
1.0,22361,110
0.076993583868011,20454,116
0.9992716678805535,18230,112
0.9856721449641803,168877,22
0.9986772486772487,22266,119
0.04011461318051576,168459,96
1.0,19162,102
0.996742671009772,30219,104
0.04237824161922834,26822,121
0.04154549231408392,28985,115
0.06447339368514021,19809,105
1.0,29980,123
0.11587425305274097,30419,109
0.02390591864276075,29678,111
0.001989389920424403,20374,132
0.16176470588235295,23330,124
0.29218106995884774,31843,127
0.20100502512562815,28532,131
0.9717176362382157,145176,93
0.9995425434583715,20924,114
0.02012672381662318,26808,120
0.07601935038009675,27937,135
0.09728944820909971,29296,140
0.04950660645592909,29503,122
0.9940047961630696,17549,117
0.03475810239549084,20114,113
0.11930926216640503,30950,145
0.05537098560354374,25454,143
0.0,16165,125
0.8713768115942029,25879,144
0.035398230088495575,18472,126
0.9846854304635762,28252,130
0.10139968895800933,21119,146
1.0,25176,137
0.9994969818913481,20301,134
0.03866432337434095,20024,139
0.029223744292237442,27469,133
0.06532663316582915,18598,141
0.04832535885167464,23907,138
0.9995764506565015,30291,136
0.1707936507936508,17898,149
0.9970326409495549,23387,163
0.03502008032128514,23628,150
0.9990352146647371,28404,151
0.9987694831829368,19604,129
0.0,29897,142
1.0,30290,155
0.0401965163019205,16769,157
0.9963269054178145,22477,148
0.9930765902206837,20487,161
1.0,30934,153
