grade,token_count
1.0,6359
0.11621187800963081,6381
0.09389671361502347,3806
0.9986029617211511,6205
0.06501950585175553,5289
0.9886841254445522,5716
0.07934099284630393,5591
1.0,5475
0.024298282362798494,6313
1.0,5328
1.0,5470
1.0,7117
0.032497678737233054,4575
0.999562363238512,4912
0.09976720984369804,3782
0.16111111111111112,7606
1.0,6147
0.08413461538461539,5341
0.20392156862745098,6139
0.9995762711864407,3869
0.06144742831133364,3439
0.07602674307545368,7243
1.0,6171
0.019976299305908246,4051
1.0,6979
0.11951558467341672,3402
0.9995828118481435,3895
0.9993935718617344,6974
1.0,6385
0.04283014906571488,6874
1.0,3843
0.840023269342641,5343
0.9988499137435307,3219
0.02375061850569025,3718
0.05675029868578255,6736
0.1269223282071248,4967
0.22275229357798165,4412
0.06083364626361247,4430
0.019972260748959778,5090
0.04521817770743839,4886
1.0,4622
1.0,5019
0.07532296912634115,4131
0.9971509971509972,4680
0.05096153846153846,7088
0.02109124254928932,6060
0.035698348951361,6547
0.09847198641765705,5544
0.04096532143581424,7413
0.043700787401574806,6154
1.0,5818
0.037309769268532154,6240
0.03712641544458883,5068
0.9973664409330324,6991
0.022105554020447636,7097
0.06015037593984962,4370
1.0,7273
0.9989949748743718,5349
0.0767583006069261,4318
0.9995533720410897,4851
0.9530083443126921,4094
1.0,3930
0.018083182640144666,5238
1.0,3729
1.0,3640
0.9995064165844028,5209
0.0734341252699784,4483
1.0,5158
0.05566925910765452,4776
0.9083629893238434,5257
0.9969040247678018,6270
1.0,6496
1.0,6119
0.020803782505910164,95006
1.0,115011
0.23870967741935484,97814
0.12565971349585323,83473
1.0,109177
0.541588492808005,74711
1.0,100219
0.017116876170098955,109839
0.9994490358126722,113550
0.056214317083882304,96092
0.113915857605178,82557
0.9387646432374867,80567
0.028186658315064204,73758
0.042450554751567775,97789
0.872416250890948,83789
0.9949874686716792,83868
0.09446693657219973,84614
0.031191515907673113,72866
1.0,71318
1.0,105993
0.01833146277590722,92244
1.0,73259
0.14984297891431134,114576
1.0,104901
0.0967551622418879,95367
0.9978021978021978,65561
0.08356665948740039,98770
0.04104699583581202,76402
1.0,85596
0.0380517503805175,106444
1.0,91017
0.9956839309428951,96972
0.02203249793445332,68378
0.128,100802
0.057562524811433105,97927
0.05659516202647193,87920
0.9961234299891456,95279
0.9836065573770492,80158
0.9990732159406858,78562
0.9841269841269841,65383
0.10973537266326779,114637
0.12038014783526928,86109
0.043398904887446764,78152
0.07386268255833474,74893
1.0,85722
0.9798270893371758,85348
0.09021639743980493,73418
0.09206039941548953,106689
1.0,102147
1.0,108658
0.011799410029498525,68643
1.0,85504
0.06317539484621779,89993
0.9339469409853817,108130
0.06883891693437356,101483
0.04833141542002301,78028
0.998911860718172,74242
0.05473204104903079,107826
0.8802977051891668,89929
0.06285355122564425,103542
0.976796830786644,69064
1.0,108498
0.10188415910676901,73659
0.8858990944372575,114121
0.11772950245269796,95159
1.0,68724
0.9997207483943032,94086
1.0,89543
1.0,93530
1.0,79509
1.0,94687
0.09852216748768473,99162
0.05751469353484467,70618
0.0489281210592686,82883
0.984375,65476
1.0,93118
0.08839779005524862,107881
0.9309838472834068,105387
0.897608828939301,67879
0.9653786017422381,82641
1.0,97464
0.20470516345860068,84854
0.13024420788979335,69721
0.1212283044058745,11591
0.025720620842572064,95601
0.09945386605346364,80611
0.049511400651465795,8700
0.1540010065425264,9804
0.049297793063915164,13838
0.029142108709888672,10721
0.04788051833955634,14093
1.0,11096
1.0,12739
0.06929133858267716,8952
1.0,12519
1.0,13213
1.0,9568
0.054963544587773416,8857
0.01966675771647091,14040
1.0,8599
0.2060983752503895,14431
0.4116504854368932,9810
0.18214607754733994,12707
1.0,15019
0.1328162869607368,13927
0.06593406593406594,11225
0.08483697372586262,15041
1.0,10632
1.0,14358
0.16497557309282224,15038
0.8898989898989899,12054
1.0,9097
0.04277687148812761,10296
0.06569767441860465,11478
0.06151046405823476,10540
1.0,8269
0.9990654205607477,11266
1.0,13741
1.0,7842
1.0,9657
1.0,11546
0.999031007751938,12778
0.9937320006776216,15373
0.9990671641791045,14473
0.05272547076313181,7948
0.14771682500766167,8444
0.9994583859902509,12280
0.06636225266362253,8997
0.15888954518606024,8611
0.0023612750885478157,14933
0.9989434759640782,12559
0.13963414634146343,14929
0.9995779997186665,14269
0.17822384428223845,15532
0.9971509971509972,10723
0.9998109998109999,11121
0.07507082152974505,13760
0.992707182320442,10401
0.9994484280198566,12745
0.04133016627078385,13176
1.0,10817
0.08064516129032258,15332
0.999451854558743,15535
0.9996587030716724,12134
0.9990840813335776,10493
0.038356164383561646,12953
0.9994520547945206,11997
0.11842650103519668,13333
1.0,14001
0.9994212962962963,13913
0.06980198019801981,15365
0.9992793658419409,15510
0.18133333333333335,8252
0.8885086968919305,14188
0.9906202723146748,12018
0.21897810218978103,12006
0.994136460554371,7963
0.0640973630831643,10703
0.10122699386503067,9525
0.9954829742876998,9993
1.0,8731
0.15524193548387097,9876
1.0,14112
0.15636766334440752,13623
0.14696485623003194,15670
0.058466211085801065,13103
0.10615434711820254,11265
1.0,10329
0.050353792989962155,12556
0.058508604206500954,8540
0.11202389843166542,14172
0.137887413029728,14846
1.0,14027
1.0,12541
1.0,11516
1.0,14465
0.05626515763945028,8151
0.13078070611636003,11126
0.9997222993612885,12333
0.11336032388663968,12746
0.975130890052356,10660
1.0,11113
1.0,13341
0.06619800820152313,13464
0.011728395061728396,12605
