grade,token_count
0.17174959871589085,25757
0.910920142527772,19162
0.044641061733360146,26843
0.9790697674418605,26455
1.0,30219
0.03923620193565263,19809
0.03169765315452606,16043
1.0,17882
0.9989291068751338,25636
0.9839830764581444,30419
1.0,22361
0.9813255217868913,18230
1.0,29678
0.03475810239549084,20114
1.0,20924
0.076993583868011,20454
1.0,28985
0.21499423298731257,17549
0.9993384785005512,22266
0.9996187571483035,26253
1.0,26808
0.043588123815540114,26822
0.04950660645592909,29503
1.0,29980
0.986131037780966,23330
0.16012269938650306,16165
0.035398230088495575,18472
0.29218106995884774,31843
0.052675169786317706,29121
0.995085995085995,19604
1.0,28252
1.0,28532
1.0,20374
1.0,20301
0.030422878004259205,27469
0.07601935038009675,27937
1.0,25176
0.033606721344268856,30291
0.03997312730937185,23547
0.9914430182808246,20024
0.09728944820909971,29296
0.06678522031219127,18598
0.05537098560354374,25454
0.02200825309491059,29897
0.8639079442354504,25879
0.08955223880597014,21119
1.0,30950
0.03340471092077088,25872
0.9990791896869244,22477
0.1713197969543147,17898
0.9995178399228544,28404
0.9859375,27929
0.9990880072959416,30934
0.03910323253388947,27786
0.9989878542510121,30290
0.0,23628
0.9570760730981726,24563
1.0,29191
0.04025944978751957,16769
0.02114958212519188,23740
1.0,20487
0.9985714285714286,29255
0.01831403178023162,25953
1.0,23387
0.03616636528028933,23076
0.02288329519450801,29549
0.24489795918367346,16866
1.0,18177
1.0,30146
1.0,21822
0.20264126434293137,20013
0.033479807491106926,15788
1.0,17756
1.0,20092
1.0,24189
0.9974226804123711,28236
1.0,28576
0.41283973758200565,24217
0.15328994938539406,19119
0.01602814698983581,29776
1.0,23603
0.9980900409276944,27672
1.0,31526
1.0,28525
0.02619589977220957,21891
0.9987995198079231,20450
0.07209117413199045,25118
0.01064638783269962,24566
1.0,29118
0.1681517020790496,18345
1.0,16311
0.06390328151986183,21542
0.9036697247706422,28930
1.0,23705
0.0578386605783866,26516
0.94140625,30805
0.9369729249889037,29979
0.9949238578680203,28342
1.0,17425
1.0,28593
0.0469208211143695,51735
0.057608695652173914,60245
1.0,44802
0.04546487838145033,36352
0.9991084695393759,47402
0.052833404345973584,47310
0.9002320185614849,37221
0.08936170212765958,53507
1.0,55167
0.202991452991453,50214
0.042278332354668234,38824
0.0779801853627357,59561
0.16016322366743177,44463
0.030035335689045935,52152
0.035346097201767304,57499
0.039661708953047534,32819
0.9990740740740741,47186
0.10435168738898756,39654
0.9997927461139896,35028
0.028188865398167725,41873
0.062178702570379434,40259
0.11639982691475552,52676
1.0,55101
0.9997137131405669,37658
0.058636073932441045,55550
0.9807407407407407,51376
1.0,46496
0.12669683257918551,44288
0.14354066985645933,63271
0.043626448534423996,46105
0.6444188722669736,43969
0.04449789536981359,59552
0.10240963855421686,52261
0.050590219224283306,39204
0.08025042686397268,62530
1.0,55142
0.1264445955132563,34794
0.6963144963144963,63408
0.045909165436956875,31856
0.039412997903563944,35794
1.0,45818
0.11998674179648658,54987
0.31932773109243695,34900
0.037370477322914895,49385
0.14427860696517414,49558
0.9994946942900454,57755
0.0,56754
1.0,40417
0.038679245283018866,32396
0.9762734362037498,43216
