grade,token_count
0.04815864022662889,23869
0.1585667215815486,19308
0.038531805347948846,21451
1.0,15647
0.9879839786381842,25812
1.0,16913
1.0,24314
1.0,28205
0.1254013858374176,17831
1.0,19050
0.07024106400665005,21397
0.09458767287007,15828
0.10401188707280833,29881
0.05922551252847381,19251
0.9991725279271825,27347
0.06869772998805257,28546
1.0,18487
0.027777777777777776,16871
0.9991624790619765,26404
1.0,26592
1.0,20896
0.455,22740
1.0,17106
1.0,17764
0.04065204266452002,31180
0.11395490554539915,25461
0.15967016491754124,17756
0.06167400881057269,21646
1.0,19499
1.0,16080
0.0843984581050923,20081
0.1460564751703992,24400
0.2303370786516854,22971
0.09475292919001528,22716
0.055986826629028465,16005
1.0,29889
1.0,24420
0.9993634627625716,18904
0.019068984856982614,27864
0.9989711934156379,19199
0.07548179871520343,18363
0.999578947368421,28885
1.0,19605
0.04339250493096647,23296
0.12210200927357033,22915
0.9948633655229094,28253
0.07959479015918958,19730
0.03331746787244169,16023
0.050724637681159424,25963
0.050879007238883146,25656
0.9607843137254902,20230
0.10903328050713154,29965
0.13968690865301908,30273
0.09607756721022477,22967
0.05619266055045872,15955
0.375,30730
0.04340921122286924,17817
0.052770448548812667,17710
1.0,23021
0.9957983193277311,26618
0.17405281285878302,23675
0.03561887800534283,23147
0.053198807612932816,30757
0.03512960436562074,26246
0.08767535070140281,22258
0.1529219006007646,20218
0.9958677685950413,24787
0.05922551252847381,17287
0.08801213960546282,27895
0.09218232747644513,17517
1.0,17682
0.9996563573883162,23172
0.08350246448245868,31683
0.09888357256778309,31965
0.026402640264026403,19775
1.0,29887
0.17605042016806724,18564
1.0,26175
0.0,24558
1.0,23707
0.11549910696566779,18889
0.13257348530293941,16477
1.0,21366
0.05179282868525897,28860
0.08569242540168324,18079
1.0,31350
0.30973451327433627,28740
1.0,22825
0.021725763476122158,23241
1.0,31250
0.9995615957913196,17724
1.0,30625
0.08902854150301126,23381
0.05058924978442081,27616
0.027505950806664903,31284
1.0,16756
0.047322540473225407,27176
1.0,20550
0.11243611584327087,57195
1.0,19147
0.9957939011566772,27102
0.012626262626262626,60293
0.024286581663630843,42650
0.9990494296577946,62392
0.9996431120628123,44696
0.021339220014716703,42630
0.01331431288635283,38331
0.9995406522737712,58722
0.14873646209386282,41693
0.04410517387616624,36249
1.0,61629
1.0,56829
0.14736842105263157,50654
0.09070397111913357,43175
0.9994086339444116,39089
0.9986155976003692,54063
0.9994815966822188,49174
0.09784735812133072,50078
0.08826363461167855,62918
0.9994121105232217,44046
0.03391883706844337,52660
0.08026315789473684,32945
1.0,59157
0.05432595573440644,63016
1.0,52255
0.9995251661918328,43822
1.0,53816
0.038810900082576386,56086
0.04120879120879121,56103
1.0,56751
0.19020300088261252,43219
0.9996415770609319,44067
0.12984054669703873,41157
0.9984932194876946,51187
0.055140519388118106,60851
0.08753056234718827,46163
0.9604288996681134,33516
1.0,58783
0.06815365551425032,44493
0.9956427015250545,36704
0.05394990366088632,40252
0.9990328820116054,59558
