grade,token_count,row
0.014217769740601661,148878,25
0.6754151451921405,135351,1
0.01696655060830863,140596,23
0.05594401749357153,136568,20
0.037462537462537464,143742,50
0.44205045909446933,130944,35
0.046382759166059766,139413,53
0.366610746694846,140599,67
0.6717081789215585,130859,75
0.20192853091321608,145077,76
0.050743652202609485,131162,73
0.3531780300005512,140751,90
0.6757350700647556,136442,78
0.9655837674655139,145176,93
0.30874092435453176,146252,0
0.04411637965426532,26843,101
0.03560580495074023,142294,94
0.6768713253385581,138656,98
0.9939498703543648,19162,102
0.10234569532014996,148773,44
0.9992648859690827,25757,100
0.3543101937262521,16043,106
0.036997645198885314,19809,105
0.6680426423485653,25636,107
0.3552170437366524,26455,103
0.35058206068848446,30219,104
0.6950741472059088,17882,108
0.6666666666666666,22361,110
0.3359775914555953,29678,111
0.03514718094396895,20114,113
0.9977100374744315,30419,109
0.6720473955496685,18230,112
0.04210841315361432,28985,115
0.08588890051131853,149655,28
0.076993583868011,20454,116
0.45391482805094613,17549,117
0.04237824161922834,26822,121
0.38182599223659536,20924,114
0.9977116704805492,26253,118
0.6980317734123234,26808,120
0.13807245386192754,29980,123
0.04950660645592909,29503,122
0.4643878161951804,23330,124
0.15957473251307777,16165,125
0.2754237288135593,31843,127
0.6804378217805386,22266,119
0.354922859369001,18472,126
0.05256473966097951,29121,128
0.4495726495726496,28532,131
0.36966931733641495,19604,129
0.0874491228497198,27937,135
0.9993293091884642,20301,134
0.029223744292237442,27469,133
0.34872098391573125,20374,132
0.35519485534148654,30291,136
0.9980319318901678,25176,137
0.09728944820909972,29296,140
0.06432873587797142,18598,141
0.35944007945286033,23547,138
0.025813614677517888,28252,130
0.3480112705589411,29897,142
0.09745053890732959,21119,146
0.706436420722135,30950,145
0.02815662120545535,22477,148
0.33137734311328443,25454,143
0.6752265492482019,20024,139
0.6761920889740267,25872,147
0.35044852089829953,25879,144
0.03502008032128514,23628,150
0.03881987577639751,27786,154
0.14858635812260892,17898,149
0.34824035584108115,27929,152
0.04026846040743621,16769,157
0.9988203572632289,30290,155
0.9973417344371033,24563,156
1.0,23740,159
0.03369416207755195,29191,158
0.12973667308927425,25953,160
0.6771929824561403,28404,151
0.33250785675174505,23076,164
0.9849121894806673,23387,163
0.6663626690986472,30934,153
0.3678660308933536,29549,165
0.9997117740308402,20487,161
0.6678333906662081,29255,162
0.9974736752829924,16866,166
0.6537396121883656,30146,167
0.03237555645487657,15788,170
0.1996419060501573,20013,171
0.9982581155977831,20092,172
0.999360971213446,21822,169
0.6677196044211752,17756,173
0.9686190717706392,18177,168
0.6869936034115138,24189,174
0.20108783482957618,24217,177
0.017578125,29776,178
0.6891905884326492,28576,175
0.4259449840049081,19119,179
0.3507708260406482,21891,183
0.10204852766797061,31526,182
0.3395073905232542,23603,180
0.6653933606184629,27672,181
0.6706969197351548,20450,185
0.3595109981281747,28236,176
0.34776794921459353,28525,184
0.07140915102210525,25118,186
0.35802940661770494,29118,187
0.6782968326474879,16311,190
0.7216585504922267,18345,189
0.06391555173520742,21542,191
0.03652074752298261,24566,188
0.057510339653578456,26516,193
0.3859713688691899,28930,192
0.9814285714285714,28593,199
0.9976178025681252,28342,197
0.6958478857105795,17425,198
0.9776334776334776,60245,301
0.6514037284265852,36352,302
