grade,token_count,row
0.9636264929424538,146252,0
1.0,135351,1
0.5736263736263736,160903,7
0.07400681044267877,162903,15
0.04619718309859155,136568,20
0.03991252050300711,168672,22
0.17712441735389028,140596,23
0.26021283899759695,148878,25
0.7517688679245284,149655,28
1.0,155678,31
0.3333333333333333,153880,33
0.9700598802395209,130944,35
0.9995138551288284,168246,36
0.5421507298182902,151966,41
1.0,148773,44
1.0,143742,50
0.013709361535448493,159588,51
0.9909574468085106,139413,53
0.05168986083499006,165663,61
0.9929497384580396,161247,63
0.06872393661384488,163160,65
1.0,140599,67
0.5230044939011341,163915,72
0.9971974522292993,131162,73
1.0,130859,75
0.2019285309132161,145077,76
0.9702540106951871,136442,78
0.03244274809160305,152301,80
0.9978572605900775,140751,90
0.03622124326970142,165501,91
0.9800504471451502,145176,93
0.8913940060489415,142294,94
0.986764705882353,25757,100
0.049002849002849,168459,96
1.0,138656,98
0.044641061733360146,26843,101
1.0,19162,102
0.9778812572759022,26455,103
1.0,17882,108
1.0,25636,107
1.0,30219,104
1.0,30419,109
0.06359019651137117,19809,105
1.0,16043,106
0.9786921381337252,18230,112
1.0,29678,111
1.0,22361,110
0.03475810239549084,20114,113
0.9659800971997223,20924,114
1.0,26253,118
1.0,20454,116
0.21115173674588666,17549,117
0.9962954892133362,28985,115
0.999117387466902,22266,119
1.0,26808,120
0.04950660645592909,29503,122
1.0,16165,125
0.04482323232323232,26822,121
0.19705882352941176,23330,124
0.9995617879053462,18472,126
0.052675169786317706,29121,128
0.9923273657289002,31843,127
0.5810276679841897,29980,123
0.9803921568627451,28532,131
1.0,19604,129
1.0,28252,130
0.08166089965397924,27937,135
1.0,20301,134
1.0,25176,137
1.0,30291,136
0.9846990819449167,20374,132
0.2379578246392897,29296,140
1.0,23547,138
0.06676223633012493,20024,139
0.06532663316582915,18598,141
0.9515099957464909,29897,142
0.03045994517209869,27469,133
0.06207049434715141,25454,143
1.0,30950,145
0.8614895549500454,25879,144
0.23076923076923078,21119,146
1.0,22477,148
0.0,27929,152
0.17153748411689962,17898,149
1.0,23628,150
0.15515453225471892,25872,147
1.0,30934,153
1.0,28404,151
1.0,24563,156
0.08295424137008295,27786,154
0.15010570824524314,25953,160
0.02114958212519188,23740,159
1.0,30290,155
1.0,29191,158
0.9993510707332901,20487,161
1.0,16769,157
0.02098635886673662,29255,162
0.9251908396946565,23076,164
1.0,23387,163
0.5464720194647202,16866,166
0.9899322716456159,29549,165
0.035748792270531404,30146,167
1.0,20092,172
0.2027729636048527,20013,171
0.9990416866315285,21822,169
0.0,17756,173
0.9742152466367713,18177,168
0.03237555645487657,15788,170
0.15695067264573992,28576,175
1.0,24189,174
0.15009851334408025,19119,179
0.19637912673056443,24217,177
1.0,29776,178
0.18775510204081633,27672,181
0.012685755708590069,23603,180
0.11867582760774516,28525,184
0.5288718929254302,21891,183
0.07209117413199045,25118,186
1.0,28236,176
0.03546099290780142,20450,185
0.16380578715056401,31526,182
0.06390328151986183,21542,191
0.017117903930131004,24566,188
0.9921487603305785,16311,190
1.0,18345,189
0.057663125948406675,26516,193
0.9033902625541678,28930,192
1.0,30805,196
0.9767699115044248,23705,194
0.05674740484429066,29118,187
1.0,28593,199
0.9928534077043751,28342,197
0.7175779484862178,60245,301
0.9796437659033079,51735,300
0.044170030871526954,36352,302
1.0,44802,303
0.27267923198872646,47310,305
0.01412180052956752,53507,307
1.0,47402,304
0.3372379778051788,17425,198
0.028338342636324603,37221,306
1.0,55167,308
0.202991452991453,50214,309
0.04669553756354736,38824,310
0.6380441264162194,59561,311
0.9947116595316041,44463,313
1.0,57499,314
0.06386861313868614,52152,312
0.08003904343582235,47186,316
1.0,32819,315
0.99370012599748,29979,195
1.0,35028,317
0.9798994974874372,55101,322
0.11437074829931973,52676,321
1.0,41873,319
0.062148275018350865,40259,320
1.0,55550,325
0.9622898682417084,46496,326
0.11017964071856287,37658,323
0.9844738355376653,62530,328
0.9664596273291925,63271,327
0.9918588873812755,43969,331
0.15551839464882944,39654,318
0.9911678115799804,44288,329
1.0,52261,333
0.9992298806314979,59552,332
1.0,39204,334
1.0,34794,337
1.0,55142,335
1.0,63408,336
0.039412997903563944,35794,339
0.047069472731387195,46105,330
1.0,54987,340
0.07637474541751528,49385,342
0.996299722479186,45818,341
0.9841000635997456,51376,324
0.31932773109243695,34900,344
1.0,36605,343
1.0,57755,345
0.9694029850746269,56754,347
0.13050638122684233,49558,346
0.0345821325648415,32396,349
0.8144104803493449,56296,352
0.03495994173343044,31856,338
0.9762734362037498,43216,351
0.07256590968415558,39556,353
0.6928667563930013,40417,348
0.026597469996756405,46082,354
0.5738376294868707,63180,355
0.01506276150627615,48140,356
1.0,51100,359
0.056586441300753264,55254,350
0.9891891891891892,40398,357
0.8682108626198083,57061,358
0.06808113779435766,45668,360
0.9760536398467433,46598,362
1.0,49281,361
1.0,47058,367
0.159798149705635,43123,365
1.0,42553,364
0.02870028700287003,55389,363
0.17781954887218046,57126,369
0.5083665338645418,34556,371
1.0,61459,366
1.0,35680,370
0.13076688053773297,37112,373
0.11146700832799487,53211,372
1.0,33820,374
0.171875,61465,377
0.04755865567533291,47780,368
0.019373587342589604,51742,375
0.9961310291462471,55962,379
0.1026811180832858,51142,380
0.038955289951305885,39918,381
1.0,45990,378
0.009983361064891847,46291,384
0.04941932295527551,37785,385
1.0,58677,376
0.8006958250497018,50368,383
0.06756756756756757,52803,382
1.0,41585,386
0.03461753210496929,56979,388
0.024475524475524476,63085,387
1.0,58456,390
0.03694083694083694,59508,389
0.9822485207100592,52854,391
0.9789029535864979,39765,396
1.0,31987,393
1.0,39415,395
1.0,40275,397
1.0,5540,400
0.12105263157894737,33781,398
0.07463391591875296,62244,399
0.9988913525498891,6486,401
1.0,5779,402
0.9997954591941092,3824,403
1.0,6001,404
1.0,4730,406
0.0519360786724032,52897,394
1.0,4246,405
1.0,4330,407
1.0,6898,408
0.9749536178107606,6892,410
1.0,5530,409
0.1562440600646265,7158,411
1.0,4899,412
1.0,3831,415
