grade,token_count,row
1.0,17882,108
0.9778812572759022,26455,103
1.0,25757,100
1.0,22361,110
0.076993583868011,20454,116
1.0,26253,118
1.0,30419,109
1.0,19162,102
1.0,18230,112
1.0,20924,114
1.0,28985,115
0.023312883435582823,16043,106
1.0,22266,119
1.0,31843,127
1.0,25636,107
1.0,29980,123
1.0,26808,120
0.9995787700084247,19809,105
0.02390591864276075,29678,111
0.19705882352941176,23330,124
0.047284345047923323,30219,104
1.0,17549,117
1.0,28532,131
0.03475810239549084,20114,113
0.04237824161922834,26822,121
0.044641061733360146,26843,101
0.07601935038009675,27937,135
0.0416367552045944,16165,125
1.0,18472,126
1.0,29503,122
1.0,29121,128
0.10617221234442469,20301,134
0.09728944820909971,29296,140
1.0,28252,130
0.040252328026434366,27469,133
0.18929656461790137,25176,137
0.11930926216640503,30950,145
0.06638159234371818,20024,139
0.03997312730937185,23547,138
0.9997734994337486,25879,144
1.0,19604,129
0.06382978723404255,18598,141
1.0,30291,136
0.06509274873524452,20374,132
0.028156621205455347,22477,148
0.05537098560354374,25454,143
1.0,21119,146
0.33429394812680113,23387,163
0.9251908396946565,23076,164
1.0,17898,149
0.02201690583841164,29897,142
1.0,23628,150
1.0,28404,151
0.14527503526093088,25953,160
0.03133640552995392,29191,158
1.0,30290,155
1.0,30934,153
1.0,27929,152
0.11336453458138325,27786,154
0.03828246249353337,29255,162
0.9995559502664298,24563,156
1.0,18177,168
0.035576923076923075,30146,167
0.02114958212519188,23740,159
1.0,28236,176
0.6010714285714286,25872,147
1.0,16769,157
1.0,28576,175
0.07157057654075547,16866,166
1.0,20487,161
0.9990416866315285,21822,169
0.08945228414254963,20092,172
1.0,24189,174
0.03273896521484946,17756,173
0.2027729636048527,20013,171
0.11867582760774516,28525,184
0.9994504488001466,29549,165
1.0,20450,185
1.0,31526,182
0.017578125,29776,178
0.18780620577027762,27672,181
0.21626373626373627,24217,177
0.03237555645487657,15788,170
0.15328994938539406,19119,179
0.07209117413199045,25118,186
0.9997917100604041,16311,190
1.0,18345,189
1.0,30805,196
0.05918367346938776,23705,194
0.9998165474224913,29118,187
0.06133333333333333,51735,300
0.9033902625541678,28930,192
0.025267249757045675,21891,183
1.0,60245,301
1.0,21542,191
0.04524033930254477,17425,198
0.016440451156566623,24566,188
0.057663125948406675,26516,193
1.0,23603,180
0.997907949790795,29979,195
1.0,28593,199
0.011039558417663294,44802,303
1.0,28342,197
1.0,50214,309
0.08938887199756765,53507,307
1.0,47402,304
1.0,37221,306
0.9887082204155375,36352,302
1.0,55101,322
0.9684785306527675,57499,314
1.0,55167,308
0.062116564417177916,47310,305
0.0713463751438435,59561,311
1.0,32819,315
0.15023923444976076,44463,313
1.0,52152,312
0.15162659123055164,52676,321
0.07920792079207921,46496,326
1.0,47186,316
0.0,43969,331
1.0,44288,329
0.04146249528835281,38824,310
0.062178702570379434,40259,320
1.0,35028,317
0.028188865398167725,41873,319
1.0,39654,318
0.9652247667514843,63271,327
1.0,37658,323
0.9985389271550824,55550,325
0.12233820459290187,51376,324
1.0,52261,333
0.31932773109243695,34900,344
0.050590219224283306,39204,334
0.06693363844393593,62530,328
1.0,55142,335
0.9967198775420949,46105,330
0.039412997903563944,35794,339
1.0,59552,332
1.0,54987,340
0.03871576959395656,32396,349
0.12943632567849686,34794,337
0.09271523178807947,56296,352
0.04031789106415972,36605,343
1.0,40398,357
1.0,40417,348
1.0,49558,346
0.9974857142857143,63408,336
0.037370477322914895,49385,342
0.9990770650669127,45818,341
1.0,57755,345
1.0,48140,356
0.1649122807017544,47058,367
0.9774741506646972,56754,347
0.9762734362037498,43216,351
1.0,46082,354
1.0,31856,338
0.06649616368286446,39556,353
1.0,55389,363
0.9982939312698026,63180,355
0.03133393017009848,46598,362
1.0,45668,360
0.13261761919797915,49281,361
0.048644892286309936,34556,371
1.0,51100,359
1.0,55254,350
0.1778975741239892,61465,377
1.0,53211,372
1.0,58677,376
1.0,61459,366
0.049842271293375394,47780,368
1.0,43123,365
0.08389715832205684,57126,369
0.05386996904024768,35680,370
0.14108201108774612,42553,364
1.0,37112,373
0.08813297255508311,57061,358
1.0,39918,381
1.0,33820,374
1.0,51142,380
0.018018018018018018,56979,388
1.0,55962,379
0.06661732050333087,43502,392
1.0,39765,396
0.9967675580370261,37785,385
1.0,52854,391
0.11972413793103448,63085,387
0.9786368260427264,45990,378
0.04633204633204633,41585,386
0.013895621263532073,46291,384
1.0,6001,404
0.9760567543600355,59508,389
0.028723650683344915,50368,383
0.06756756756756757,52803,382
0.019357960961445396,51742,375
1.0,40275,397
1.0,58456,390
0.07268840192410475,6486,401
1.0,6898,408
0.0519360786724032,52897,394
0.999813258636788,31987,393
1.0,39415,395
1.0,5779,402
1.0,6695,418
1.0,3824,403
1.0,4246,405
1.0,5540,400
1.0,4730,406
0.9995473064735174,6892,410
0.9978345604157643,62244,399
1.0,33781,398
0.19803404459362264,5530,409
1.0,7297,423
1.0,4330,407
0.9382050024521824,4899,412
0.1485838779956427,7158,411
1.0,4338,416
0.04764086120018323,4035,420
1.0,3831,415
1.0,7229,417
0.11458333333333333,5289,432
1.0,4913,425
1.0,5606,413
1.0,7243,414
1.0,6381,428
1.0,4096,424
1.0,7073,426
1.0,5071,419
1.0,6359,427
1.0,7606,444
1.0,3806,429
1.0,4575,439
1.0,3701,421
1.0,5716,431
1.0,5591,434
1.0,5341,443
0.044384057971014496,4912,442
1.0,6139,446
1.0,6205,430
1.0,5018,422
1.0,3782,441
1.0,5475,435
1.0,6313,433
1.0,5470,436
0.046397188049209136,5328,437
1.0,7117,438
1.0,3869,445
1.0,5343,459
1.0,6979,451
1.0,6147,440
1.0,7243,448
1.0,3439,447
0.0979631425800194,6385,457
1.0,6874,456
1.0,3895,453
1.0,4051,450
