grade,token_count
0.9887184115523465,36352
1.0,47402
0.04627844195912071,47310
0.03368421052631579,37221
0.08938887199756765,53507
1.0,50214
1.0,55167
0.07130534790109258,59561
0.04146249528835281,38824
0.9688062387522496,52152
0.9684785306527675,57499
0.15713925963233444,44463
1.0,32819
1.0,47186
1.0,35028
1.0,39654
1.0,55101
0.028188865398167725,41873
0.062178702570379434,40259
0.15154085383093016,52676
1.0,37658
1.0,55550
1.0,51376
1.0,46496
0.0978689818468824,63271
1.0,44288
1.0,43969
1.0,52261
0.08025042686397268,62530
0.9967198775420949,46105
0.035256410256410256,59552
0.051685393258426963,39204
1.0,55142
0.039412997903563944,35794
0.12940630797773656,34794
0.9977148080438757,63408
0.9989567031820553,54987
1.0,34900
1.0,31856
0.8568872987477638,36605
0.037370477322914895,49385
0.06175255490323983,45818
1.0,57755
1.0,49558
0.6898613753737428,40417
0.038679245283018866,32396
0.9996281145407214,56754
1.0,56296
0.9762734362037498,43216
0.9996966939642099,46082
0.0787166573400485,55254
0.06649616368286446,39556
1.0,40398
0.9079869219990658,63180
1.0,48140
0.05648441030275644,51100
1.0,45668
0.133800573431029,49281
0.03133393017009848,46598
0.08813297255508311,57061
0.9990766389658357,55389
0.1649122807017544,47058
0.9993898718730934,61459
1.0,43123
1.0,42553
0.04752851711026616,47780
0.0861170110059857,57126
1.0,53211
0.057178371659415785,34556
1.0,35680
1.0,58677
0.18324607329842932,61465
1.0,37112
1.0,33820
1.0,51142
1.0,55962
0.019357960961445396,51742
0.9786368260427264,45990
1.0,39918
0.019747416762342134,46291
1.0,41585
0.9967675580370261,37785
0.06756756756756757,52803
0.028723650683344915,50368
0.11972413793103448,63085
0.018018018018018018,56979
0.048735348550277606,59508
0.9941916747337851,52854
0.06661732050333087,43502
0.9958847736625515,39765
0.9996036464526358,58456
1.0,31987
0.0519360786724032,52897
1.0,40275
0.9933743492664459,39415
1.0,6486
1.0,33781
1.0,5779
0.9978345604157643,62244
1.0,6001
1.0,5540
0.9997954591941092,3824
1.0,6898
1.0,4730
1.0,4246
0.9996460176991151,4330
0.9986431478968792,6892
1.0,5530
0.9382050024521824,4899
0.1485191637630662,7158
0.9956537486417965,5606
1.0,7243
0.9762752075919335,3831
0.3884057971014493,6695
1.0,4338
1.0,7229
0.9733333333333334,4035
0.9966442953020134,7297
1.0,5071
1.0,4913
0.9988539995415998,3701
1.0,4096
1.0,5018
0.9788732394366197,7073
1.0,6381
1.0,6359
0.9191374663072777,5289
0.9956302521008403,3806
0.9994407158836689,6205
0.999360204734485,5716
1.0,5591
1.0,6313
1.0,5475
1.0,5470
1.0,5328
1.0,4575
0.9989772959705461,7117
0.9803921568627451,7606
0.9812834224598931,4912
0.9728199320498301,5341
0.9774557165861514,3782
1.0,6139
1.0,6147
0.9884318766066839,3869
0.9995612110574813,3439
0.9903108599111828,7243
1.0,4051
1.0,6171
1.0,6979
0.9940748264770611,3402
0.03502919099249374,3895
0.9993935718617344,6974
1.0,6874
0.9711538461538461,5343
0.9981454005934718,3843
1.0,6385
0.9770588235294118,3219
0.9573898222546872,3718
0.999395039322444,6736
0.9922178988326849,4967
0.9946848899012908,4412
1.0,4430
1.0,4622
1.0,5019
1.0,4886
0.9971509971509972,4680
1.0,4131
0.9994753410283316,5090
1.0,7088
1.0,5544
0.9778393351800554,6547
0.9998566719220295,6060
0.9778481012658228,5818
0.9996315401621223,7413
1.0,6240
1.0,6154
0.999780268072951,5068
0.022105554020447636,7097
0.9996229260935143,6991
1.0,4370
0.057692307692307696,5349
1.0,7273
0.9896256202074876,4851
0.9996621621621622,4318
0.951627088830255,4094
1.0,3930
1.0,3640
1.0,5238
0.034183082271147164,5209
1.0,3729
0.03151618398637138,5257
1.0,5158
1.0,4483
1.0,4776
0.9969040247678018,6270
1.0,115011
0.23870967741935484,97814
1.0,6496
0.01798941798941799,95006
1.0,6119
0.02699662542182227,74711
0.12565971349585323,83473
0.06069304900553619,109177
0.05096040768326147,100219
0.9994490358126722,113550
0.05169258920402562,96092
1.0,82557
0.02819548872180451,73758
1.0,109839
0.033533533533533534,80567
0.03932082216264522,97789
0.9990509332489719,83789
0.9904492394764768,84614
0.13608815426997245,83868
0.031201248049921998,72866
1.0,105993
1.0,104901
0.06241928540680155,71318
1.0,92244
0.136986301369863,73259
0.14884555032503924,114576
0.15706806282722513,65561
1.0,95367
1.0,98770
0.13174114021571648,85596
0.04104699583581202,76402
1.0,106444
1.0,96972
0.9990330690388706,91017
0.9589691420820617,100802
0.06013021830716201,97927
0.05211406096361849,68378
0.0566986739826246,87920
1.0,95279
1.0,80158
0.22046073817190984,78562
0.10962891098714528,114637
0.08327911515940144,65383
0.8904713462190573,86109
0.04701553556827474,78152
0.10060975609756098,85348
1.0,85722
1.0,74893
0.9984375,106689
1.0,73418
1.0,102147
0.011799410029498525,68643
0.056140350877192984,108658
1.0,108130
1.0,85504
0.05070754716981132,101483
0.04968655676805201,78028
1.0,89993
0.05454545454545454,74242
0.08891595615103533,103542
0.05202148713599095,107826
1.0,89929
1.0,108498
1.0,114121
1.0,69064
1.0,73659
0.13298662704309064,95159
1.0,68724
0.9997207483943032,94086
1.0,93530
0.15585135884636717,94687
1.0,89543
1.0,79509
0.09446419502285425,99162
0.04653515427415276,82883
0.05751469353484467,70618
0.9989300235394821,65476
0.09483887870055017,82641
0.05069603158113443,93118
0.039473684210526314,105387
0.9994505494505495,107881
0.0,97464
0.04636920384951881,67879
0.10381488430268918,69721
0.9993658845909955,84854
0.9979494190020506,80611
1.0,8700
1.0,95601
0.9994663820704376,11591
1.0,9804
1.0,13838
1.0,10721
0.059626763768775605,14093
1.0,8952
1.0,11096
1.0,12519
1.0,12739
1.0,13213
1.0,8599
1.0,8857
0.9816618911174785,14040
0.05187482379475613,9568
1.0,15019
0.9992721979621543,9810
0.1600175361683472,12707
0.9995719178082192,14431
1.0,13927
0.045268376805345976,11225
0.09080779944289694,15041
1.0,10632
0.9996253278381416,15038
1.0,14358
0.9990892531876139,12054
1.0,9097
1.0,8269
1.0,10296
0.9994638069705094,11478
1.0,13741
0.06151046405823476,10540
1.0,9657
0.9990654205607477,11266
1.0,7842
0.999031007751938,12778
0.9755073477956613,11546
0.9996627318718381,15373
1.0,14473
0.999407231772377,8444
0.9998119947358526,7948
1.0,12280
1.0,8611
0.002495321272613849,14933
0.06636225266362253,8997
0.03534361851332398,12559
1.0,14929
1.0,14269
0.17822384428223845,15532
0.9998109998109999,11121
1.0,10723
1.0,13760
1.0,10401
0.04136947218259629,13176
0.9994484280198566,12745
1.0,10817
0.08064516129032258,15332
0.9976635514018691,12953
0.11162157563382678,15535
0.9996587030716724,12134
1.0,10493
0.9994520547945206,11997
1.0,14001
1.0,13333
0.06980198019801981,15365
0.9994212962962963,13913
1.0,15510
1.0,12006
0.9994058229352347,8252
1.0,14188
1.0,12018
0.9994640943193998,7963
1.0,8731
1.0,10703
0.15524193548387097,9876
0.999330655957162,9525
0.9996528982992017,9993
0.940032414910859,15670
1.0,14112
0.9885252868678283,13623
1.0,13103
1.0,10329
1.0,12556
1.0,11265
0.1539452495974235,14172
0.9993211133740665,8540
1.0,14027
0.11138211382113822,14846
1.0,11516
1.0,14465
1.0,12541
0.13078070611636003,11126
1.0,8151
1.0,12746
0.08208569953536396,12333
1.0,10660
1.0,11113
1.0,13464
0.9994162288382954,12605
1.0,13341
