grade,token_count,row
0.9991945227547322,57061,358
1.0,46598,362
1.0,55389,363
1.0,45668,360
1.0,47058,367
1.0,34556,371
0.9236067626800251,61459,366
1.0,35680,370
0.02557980900409277,43123,365
0.6851686063861534,47780,368
1.0,53211,372
0.9431044006628614,57126,369
1.0,37112,373
1.0,61465,377
1.0,33820,374
0.9996134518747584,42553,364
1.0,58677,376
1.0,55962,379
1.0,39918,381
0.9786368260427264,45990,378
1.0,51142,380
1.0,37785,385
1.0,50368,383
1.0,41585,386
0.013895621263532073,46291,384
1.0,52803,382
0.9947214076246335,59508,389
0.8512658227848101,43502,392
0.9746161078031965,63085,387
1.0,58456,390
0.03461753210496929,56979,388
0.9951783992285439,52854,391
1.0,39765,396
1.0,39415,395
0.20562471184877823,51742,375
1.0,40275,397
1.0,6486,401
1.0,31987,393
1.0,5779,402
1.0,6001,404
1.0,5540,400
1.0,52897,394
1.0,4246,405
1.0,4330,407
1.0,33781,398
1.0,3824,403
1.0,6898,408
1.0,5606,413
1.0,6892,410
1.0,4730,406
1.0,7158,411
1.0,6695,418
1.0,4899,412
1.0,4338,416
1.0,5071,419
1.0,7229,417
0.9768545994065282,3831,415
1.0,7297,423
1.0,4035,420
1.0,7243,414
1.0,4913,425
1.0,5530,409
1.0,62244,399
1.0,4096,424
1.0,7073,426
1.0,6381,428
1.0,3701,421
1.0,3806,429
1.0,5018,422
1.0,5716,431
1.0,6205,430
0.9444444444444444,5289,432
1.0,6359,427
1.0,5470,436
1.0,4575,439
1.0,4912,442
1.0,6313,433
1.0,3782,441
0.9992444276539478,5475,435
1.0,5341,443
1.0,7606,444
1.0,5591,434
1.0,6139,446
1.0,3869,445
1.0,3439,447
1.0,6147,440
1.0,7117,438
1.0,5328,437
1.0,7243,448
0.9948830409356725,6979,451
1.0,4051,450
1.0,6171,449
1.0,3402,452
1.0,3895,453
1.0,6974,454
1.0,3219,458
1.0,3843,455
1.0,6874,456
1.0,6385,457
1.0,3718,460
1.0,5343,459
1.0,4622,469
1.0,4131,467
1.0,4967,462
1.0,4430,464
1.0,4886,465
1.0,6736,461
1.0,4412,463
1.0,5090,466
1.0,4680,471
1.0,5019,468
1.0,7088,472
1.0,5818,479
1.0,6991,480
1.0,5544,475
