grade,token_count,row
0.9313490158425348,162903,15
1.0,136568,20
0.4028287061288633,146252,0
0.9988512349224583,160903,7
1.0,135351,1
1.0,168672,22
0.9976156413924654,155678,31
0.8696682464454977,148878,25
0.0,153880,33
0.9964816262705238,140596,23
0.9814432989690721,149655,28
1.0,130944,35
1.0,168246,36
0.12309605222256761,151966,41
1.0,143742,50
0.0217296827466319,165663,61
0.9978768577494692,139413,53
0.9995456610631531,161247,63
0.013709361535448493,159588,51
0.12372689551112788,148773,44
0.05413105413105413,140599,67
1.0,163915,72
0.9986168741355463,163160,65
1.0,131162,73
1.0,130859,75
0.2019285309132161,145077,76
0.9996555287633483,136442,78
1.0,165501,91
1.0,140751,90
1.0,152301,80
0.9995501574448943,145176,93
0.04011461318051576,168459,96
1.0,25757,100
0.9995039682539683,142294,94
1.0,26455,103
1.0,138656,98
0.8988860325621251,26843,101
0.9995787700084247,19809,105
1.0,25636,107
0.9994385176866929,16043,106
0.997872340425532,17882,108
0.9991850040749797,30219,104
1.0,30419,109
1.0,22361,110
1.0,29678,111
0.03475810239549084,20114,113
0.9992716678805535,18230,112
0.9995425434583715,20924,114
0.9944182052382997,19162,102
0.9986962190352021,28985,115
0.9801901743264659,20454,116
1.0,17549,117
1.0,26253,118
0.9986772486772487,22266,119
1.0,26822,121
1.0,29980,123
0.2385496183206107,23330,124
1.0,29503,122
0.0,26808,120
1.0,31843,127
0.035398230088495575,18472,126
1.0,16165,125
0.9996338337605273,29121,128
1.0,28532,131
0.9994969818913481,20301,134
0.9846854304635762,28252,130
1.0,27469,133
0.9984567901234568,27937,135
1.0,25176,137
0.9987694831829368,19604,129
0.9976557267247154,20374,132
0.987717069038543,30291,136
0.059211699661137866,23547,138
0.10623332524860539,29296,140
1.0,20024,139
1.0,18598,141
0.9965753424657534,25454,143
0.8713768115942029,25879,144
0.9978835978835979,30950,145
0.9986953685583823,21119,146
1.0,29897,142
1.0,22477,148
0.9934123847167325,17898,149
1.0,23628,150
0.9943693693693694,25872,147
0.9990352146647371,28404,151
0.9833333333333333,27929,152
1.0,30934,153
0.9994874423372629,27786,154
1.0,24563,156
1.0,30290,155
1.0,29191,158
0.983197093551317,16769,157
0.15716814159292036,25953,160
0.39914163090128757,29255,162
1.0,23387,163
1.0,23740,159
0.9930765902206837,20487,161
0.9251908396946565,23076,164
0.9989949748743718,16866,166
1.0,18177,168
1.0,30146,167
0.9959721713658001,29549,165
0.9995203836930455,21822,169
1.0,20092,172
1.0,20013,171
0.9795479009687836,28576,175
0.9916589434661723,15788,170
1.0,24189,174
1.0,28236,176
0.9316716802750322,24217,177
0.7338663620788121,17756,173
1.0,29776,178
0.9986206896551724,19119,179
0.9980879541108987,23603,180
0.8542449286250939,31526,182
0.9959072305593452,27672,181
1.0,20450,185
1.0,21891,183
1.0,28525,184
1.0,29118,187
0.9979199167966719,25118,186
1.0,18345,189
1.0,16311,190
0.9979057591623036,24566,188
0.9375154359101012,28930,192
0.6924460431654677,21542,191
0.9994848016486347,26516,193
0.08666666666666667,30805,196
0.9891891891891892,23705,194
0.9966597077244259,29979,195
1.0,28593,199
1.0,28342,197
0.04586867734841345,17425,198
1.0,51735,300
0.05767138193688792,60245,301
0.24316939890710382,44802,303
0.27148014440433216,37221,306
0.9916716240333135,47402,304
0.9986173522295195,47310,305
0.05165876777251185,36352,302
0.998972250770812,50214,309
0.9307624890446976,53507,307
1.0,55167,308
0.6098837209302326,59561,311
0.15023923444976076,44463,313
1.0,32819,315
1.0,52152,312
0.9892241379310345,38824,310
0.9976873265494912,47186,316
0.1608256288970114,39654,318
0.9991708126036484,35028,317
1.0,41873,319
1.0,55101,322
0.04585386758088708,57499,314
0.11437074829931973,52676,321
0.998003992015968,40259,320
1.0,37658,323
0.09989888776541962,51376,324
1.0,55550,325
1.0,63271,327
1.0,46496,326
0.9844738355376653,62530,328
1.0,44288,329
1.0,43969,331
