grade,token_count,row
0.03516769781830023,148457,0
0.12486828240252898,158402,1
0.14153846153846153,223707,2
0.918943533697632,229977,3
0.28910614525139666,233583,4
0.170421721548238,212102,5
0.16881998277347116,164912,6
0.01011804384485666,141920,7
0.12079510703363915,181809,8
0.032547889472791997,188699,9
0.023920265780730896,185928,10
0.08553459119496855,181600,11
0.40878552971576226,211478,12
0.7362741986670898,180111,13
0.07793894782420438,158437,14
0.9928603302097277,196572,15
0.2388311323405451,225126,16
0.11602610587382162,199798,17
0.04268820305739833,220548,18
0.06869671132764921,185603,19
1.0,148171,20
0.059033078880407125,225132,21
0.034250129735339904,202327,22
0.03238414293690676,211808,24
0.16388634280476627,202798,25
0.02333931777378815,207038,26
0.06525182134938233,171642,27
0.057929554800643664,210876,28
0.055801292956788026,169746,29
0.9398865784499055,204786,30
0.852599914052428,197276,31
1.0,137389,32
0.07048458149779736,147818,33
0.024644549763033177,176330,34
0.19575856443719414,178146,35
0.1684769490707217,178147,37
0.08726784515551578,185003,38
0.017170891251022075,211570,39
0.0826686004350979,227022,41
0.10704960835509138,223831,42
0.027820710973724884,199910,44
0.022819885900570498,140008,45
0.04114490161001789,180983,46
0.9954470198675497,228552,47
0.9472678030906484,144834,48
0.09455842997323818,163919,50
0.026410564225690276,193086,52
0.12836141986375044,214450,53
0.08484848484848485,227976,54
1.0,186658,55
1.0,141456,56
0.04213298222514812,141916,57
0.11486688603051151,184339,60
0.05892399658411614,209261,62
0.11949810794662417,143226,64
0.061132922041503085,185339,68
0.19175729822552948,143562,70
0.06813186813186813,136835,71
0.10402144772117962,197027,72
0.04645476772616137,208633,73
0.14978148589590784,155779,74
0.027294739159145938,194553,75
0.1614868982327849,182351,76
0.02957121734844751,227424,77
0.03676615932002372,134941,78
0.025452109845947757,193042,79
0.1606837606837607,205377,80
0.08571428571428572,207501,81
0.12906137184115524,153466,82
0.11973807296538821,235977,83
1.0,179358,84
0.12223393045310854,228004,85
0.05660778889125346,215397,86
0.06350974930362117,142703,87
0.06652806652806653,143202,88
0.38894438894438893,161298,89
0.010934744268077601,228373,91
0.017671517671517672,222402,92
0.08584534731323722,196171,93
0.9552845528455285,149057,94
0.0554463232402674,221167,95
0.19965772960638906,172661,96
0.052169421487603305,200181,99
0.011213456147376852,17947,100
1.0,30385,101
0.12276214833759591,16510,102
0.19489027186374058,16214,103
0.041,22500,104
1.0,29977,105
0.9769230769230769,32329,106
1.0,20704,107
1.0,28283,108
0.029367088607594936,17923,109
0.15022368730868849,21149,110
1.0,22006,111
0.024875621890547265,25511,112
0.058684654300168636,32750,113
0.062423996757194976,21150,114
0.02617397998460354,26047,115
1.0,31295,116
0.08757637474541752,19682,117
1.0,24483,118
1.0,28830,119
0.12200614124872057,27433,120
0.7331509574732653,23496,121
1.0,26858,122
0.11753027595791146,22849,123
0.06173228346456693,17770,124
1.0,29508,125
0.02814070351758794,24091,126
0.2572678157962439,24718,127
0.08775981524249422,31562,128
1.0,25169,129
0.06976744186046512,17721,130
0.017043033659991477,24178,131
0.98,19037,132
0.0835030549898167,32585,133
1.0,18101,134
1.0,19414,135
0.9795918367346939,27561,136
