grade,token_count,row
0.9993238674780257,74475,695
1.0,109743,696
1.0,110998,697
1.0,96996,698
1.0,74623,699
1.0,9247,700
1.0,8774,701
1.0,8894,702
1.0,12427,703
1.0,8407,704
1.0,13290,705
1.0,12901,706
1.0,12229,707
1.0,12744,708
0.9995497523638001,13167,709
1.0,9154,710
1.0,10117,711
1.0,11602,712
1.0,12541,713
1.0,10340,714
1.0,10644,715
1.0,15199,716
1.0,11690,717
1.0,15431,718
1.0,16431,719
1.0,16471,720
1.0,12748,721
1.0,13112,722
1.0,11818,723
1.0,16064,724
1.0,11604,725
1.0,14143,726
1.0,13280,727
1.0,13487,728
1.0,13185,729
1.0,14690,730
0.9991431019708654,9879,731
1.0,9781,732
1.0,10311,733
1.0,9084,734
1.0,13028,735
1.0,15040,736
1.0,14970,737
0.9994597514856834,15712,738
1.0,8127,739
1.0,14533,740
1.0,13966,741
1.0,8082,742
1.0,15673,743
1.0,11902,744
1.0,11047,745
1.0,12470,746
1.0,12879,747
1.0,11300,748
1.0,11409,749
0.9995670995670995,10592,750
1.0,16587,751
1.0,15288,752
1.0,12192,753
1.0,10229,754
1.0,11873,755
1.0,15676,756
1.0,11993,757
1.0,15301,758
1.0,13336,759
0.9905493207324276,15474,760
1.0,16144,761
1.0,7853,762
1.0,15313,763
1.0,14703,764
1.0,11214,765
1.0,8261,766
1.0,8552,767
1.0,11807,768
1.0,13748,769
0.09731395860854249,15763,770
1.0,15964,771
1.0,9314,772
1.0,8523,773
0.006858122588941277,12776,774
1.0,14775,775
1.0,7963,776
1.0,13352,777
1.0,10654,778
1.0,9816,779
1.0,12057,780
0.010582010582010581,8696,781
1.0,16117,782
1.0,14764,783
1.0,8136,784
1.0,15058,785
1.0,15780,786
1.0,13347,787
1.0,9472,788
1.0,9063,789
1.0,14569,790
1.0,14687,791
1.0,12519,792
1.0,16215,793
1.0,15210,794
1.0,13406,795
1.0,11395,796
1.0,15739,797
1.0,9198,798
1.0,10451,799
