grade,token_count,row
0.03516769781830023,146750,0
0.12943495400788435,178134,13
0.0834796177101619,156784,14
0.12769866789159393,194380,15
0.010067114093959731,140192,7
0.06519114688128773,183515,19
0.0874187832250443,146715,20
0.0,200180,22
0.0,197724,17
0.19968729059638152,200558,25
0.08022350828178008,179733,8
0.0,202450,30
0.06188044457795134,146394,33
0.0470980901168181,168000,29
0.1793675479523069,156619,1
0.0832938949361098,174620,34
0.0,195003,31
0.16300940438871472,176219,35
0.1375556655121227,176078,37
0.028670520231213872,186858,9
0.056128293241695305,163046,6
0.0,184053,10
0.05152979066022544,197609,44
0.07071213640922769,179574,11
0.02684341342170671,143261,48
0.05342465753424658,179023,46
0.06279367791542076,182936,38
0.058423913043478264,140008,56
0.009504752376188095,184346,55
0.12823600240818783,182061,60
0.06525182134938233,169865,27
0.05600164710726786,141586,64
0.051371571072319204,140367,57
0.06647940074906367,138369,45
0.0335842501447597,135934,32
0.07460930935977146,162190,50
0.16945244956772335,180348,76
0.9906951286261632,194830,72
0.021710352131321154,192336,75
0.15021601861083417,141849,70
0.04994281357224552,154002,74
0.0710801393728223,135340,71
0.029304029304029304,190896,79
0.026953125,133736,78
0.09057398630858346,141148,87
0.054945054945054944,190878,52
0.0703336339044184,151446,82
1.0,17763,100
0.16447368421052633,194055,93
0.02765556253928347,177209,84
0.026251025430680888,147544,94
0.04353025591963645,183119,68
0.15280498664292075,170865,96
0.0,197974,99
0.12276214833759591,16435,102
1.0,16140,103
0.05355129650507328,30212,101
1.0,32061,106
0.06652806652806653,141590,88
0.9995224450811844,21892,111
0.034502587694077054,27993,108
0.02631578947368421,17713,109
0.04203821656050955,25305,112
0.12299968622529024,32505,113
1.0,20988,110
0.035620743844945,22222,104
0.08614976805831677,29690,105
1.0,20936,114
1.0,24172,118
0.019674612183125235,25807,115
1.0,26578,122
0.038037486218302094,23309,121
1.0,29256,125
0.031125131440588854,28605,119
0.06173228346456693,17632,124
0.981532147742818,23792,126
0.13310165073848826,22629,123
0.062282229965156796,24954,129
0.08554913294797688,31168,128
0.08757637474541752,19481,117
